|id|lat|lng|lat_long|geographical_raw_data|geographical_hood_data
38|10-3-548|-34.570618|-58.491897|('-34.570618', '-58.491897')|{'place_id': 16965254, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 305049090, 'lat': '-34.5705539791667', 'lon': '-58.4919200416667', 'display_name': '5235, Avenida Congreso, Parque Cornelio Saavedra, Comuna 12, Villa Urquiza, CABA, C1431DUB, Argentina', 'address': {'house_number': '5235', 'road': 'Avenida Congreso', 'neighbourhood': 'Parque Cornelio Saavedra', 'suburb': 'Villa Urquiza', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1431DUB', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.570653979167', '-34.570453979167', '-58.492020041667', '-58.491820041667']}|Villa Urquiza
39|10-3-582|-34.567588|-58.486436|('-34.567588', '-58.486436')|{'place_id': 55482176, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4449921484, 'lat': '-34.5675891', 'lon': '-58.4864358', 'display_name': 'Carrefour Express, Avenida Congreso, Parque Cornelio Saavedra, Comuna 12, Villa Urquiza, CABA, C1430DHI, Argentina', 'address': {'supermarket': 'Carrefour Express', 'road': 'Avenida Congreso', 'neighbourhood': 'Parque Cornelio Saavedra', 'suburb': 'Villa Urquiza', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1430DHI', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5676891', '-34.5674891', '-58.4865358', '-58.4863358']}|Villa Urquiza
40|15-1-488|-34.5653623|-58.4832909|('-34.5653623', '-58.4832909')|{'place_id': 16969680, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 305089860, 'lat': '-34.5654004102041', 'lon': '-58.4833443265306', 'display_name': '3064, Mariano Acha, Parque Cornelio Saavedra, Comuna 12, Villa Urquiza, CABA, C1430DHI, Argentina', 'address': {'house_number': '3064', 'road': 'Mariano Acha', 'neighbourhood': 'Parque Cornelio Saavedra', 'suburb': 'Villa Urquiza', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1430DHI', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.565500410204', '-34.565300410204', '-58.483444326531', '-58.483244326531']}|Villa Urquiza
41|15-1-460|-34.5763414|-58.4994606|('-34.5763414', '-58.4994606')|{'place_id': 178298154, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 471306819, 'lat': '-34.5763943', 'lon': '-58.4995393006697', 'display_name': 'Dia, Avenida de los Constituyentes, Barrio Albarellos, Comuna 12, Villa Pueyrredón, CABA, 1419, Argentina', 'address': {'supermarket': 'Dia', 'road': 'Avenida de los Constituyentes', 'neighbourhood': 'Barrio Albarellos', 'suburb': 'Villa Pueyrredón', 'city': 'CABA', 'state': 'CABA', 'postcode': '1419', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5764672', '-34.5763213', '-58.4996252', '-58.4994534']}|Villa Pueyrredón
42|15-1-375|-34.5532062|-58.4647421|('-34.5532062', '-58.4647421')|{'place_id': 47709565, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3606354934, 'lat': '-34.5532006', 'lon': '-58.4647247', 'display_name': 'Iberá, Barrio River, Comuna 13, Núñez, CABA, C1429AAC, Argentina', 'address': {'bus_stop': 'Iberá', 'address26': 'Iberá', 'neighbourhood': 'Barrio River', 'suburb': 'Núñez', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1429AAC', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5533006', '-34.5531006', '-58.4648247', '-58.4646247']}|Núñez
43|3-1-3|-34.546397|-58.451884|('-34.546397', '-58.451884')|{'place_id': 19427750, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 412224210, 'lat': '-34.5465168125', 'lon': '-58.4519007375', 'display_name': '7774, Avenida Presidente Figueroa Alcorta, Barrio River, Comuna 13, Belgrano, CABA, C1429BMC, Argentina', 'address': {'house_number': '7774', 'road': 'Avenida Presidente Figueroa Alcorta', 'neighbourhood': 'Barrio River', 'suburb': 'Belgrano', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1429BMC', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5466168125', '-34.5464168125', '-58.4520007375', '-58.4518007375']}|Belgrano
44|10-2-198|-34.553168|-58.46577|('-34.553168', '-58.46577')|{'place_id': 193523184, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 578586008, 'lat': '-34.5530358', 'lon': '-58.4656659230813', 'display_name': 'Autoferro, 3200, Avenida Cabildo, Barrio Chino, Comuna 13, Núñez, CABA, 1429, Argentina', 'address': {'car': 'Autoferro', 'house_number': '3200', 'road': 'Avenida Cabildo', 'neighbourhood': 'Barrio Chino', 'suburb': 'Núñez', 'city': 'CABA', 'state': 'CABA', 'postcode': '1429', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5532952', '-34.5527763', '-58.4660677', '-58.4652641']}|Núñez
45|10-3-368|-34.553375|-58.462109|('-34.553375', '-58.462109')|{'place_id': 16724959, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 302174809, 'lat': '-34.553334555102', 'lon': '-58.4620609244898', 'display_name': '2921, Cuba, Barrio Chino, Comuna 13, Núñez, CABA, ?, Argentina', 'address': {'house_number': '2921', 'road': 'Cuba', 'neighbourhood': 'Barrio Chino', 'suburb': 'Núñez', 'city': 'CABA', 'state': 'CABA', 'postcode': '?', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.553434555102', '-34.553234555102', '-58.46216092449', '-58.46196092449']}|Núñez
46|10-3-710|-34.571129|-58.48838|('-34.571129', '-58.48838')|{'place_id': 16973161, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 305154597, 'lat': '-34.5711238571429', 'lon': '-58.4883754081633', 'display_name': '5046, Nahuel Huapi, Parque Cornelio Saavedra, Comuna 12, Villa Urquiza, CABA, C1431DUB, Argentina', 'address': {'house_number': '5046', 'road': 'Nahuel Huapi', 'neighbourhood': 'Parque Cornelio Saavedra', 'suburb': 'Villa Urquiza', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1431DUB', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.571223857143', '-34.571023857143', '-58.488475408163', '-58.488275408163']}|Villa Urquiza
47|15-1-516|-34.540971|-58.44301|('-34.540971', '-58.44301')|{'place_id': 198611592, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 3670042, 'lat': '-34.5423741', 'lon': '-58.4427647762435', 'display_name': 'Ciudad Universitaria, 2610, Intendente Güiraldes, Bajo Belgrano, Comuna 13, Belgrano, CABA, C1428EHA, Argentina', 'address': {'university': 'Ciudad Universitaria', 'house_number': '2610', 'road': 'Intendente Güiraldes', 'neighbourhood': 'Bajo Belgrano', 'suburb': 'Belgrano', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1428EHA', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5471534', '-34.5376246', '-58.4503806', '-58.4376494']}|Belgrano
48|15-1-337|-34.5600965|-58.4714163|('-34.5600965', '-58.4714163')|{'place_id': 16881924, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 304144492, 'lat': '-34.5599769', 'lon': '-58.4714245', 'display_name': '3299, Avenida Congreso, Barrio Chino, Comuna 13, Coghlan, CABA, C1429AAO, Argentina', 'address': {'house_number': '3299', 'road': 'Avenida Congreso', 'neighbourhood': 'Barrio Chino', 'suburb': 'Coghlan', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1429AAO', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5600769', '-34.5598769', '-58.4715245', '-58.4713245']}|Coghlan
49|12-1-170|-34.5491869|-58.4544449|('-34.5491869', '-58.4544449')|{'place_id': 16620186, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 301420181, 'lat': '-34.5493132938776', 'lon': '-58.4545562244898', 'display_name': '6834, Avenida del Libertador, Barrio River, Comuna 13, Núñez, CABA, C1426ABC, Argentina', 'address': {'house_number': '6834', 'road': 'Avenida del Libertador', 'neighbourhood': 'Barrio River', 'suburb': 'Núñez', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1426ABC', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.549413293878', '-34.549213293878', '-58.45465622449', '-58.45445622449']}|Núñez
50|15-1-393|-34.5580778|-58.4669991|('-34.5580778', '-58.4669991')|{'place_id': 16874231, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 304037224, 'lat': '-34.5580274428571', 'lon': '-58.4669378326531', 'display_name': '2891, Avenida Crámer, Barrio Chino, Comuna 13, Núñez, CABA, C1429AAO, Argentina', 'address': {'house_number': '2891', 'road': 'Avenida Crámer', 'neighbourhood': 'Barrio Chino', 'suburb': 'Núñez', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1429AAO', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.558127442857', '-34.557927442857', '-58.467037832653', '-58.466837832653']}|Núñez
51|10-3-613|-34.557292|-58.465851|('-34.557292', '-58.465851')|{'place_id': 177022687, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 469230109, 'lat': '-34.55734615', 'lon': '-58.4658265', 'display_name': 'Carrefour Express, Avenida Congreso, Barrio Chino, Comuna 13, Núñez, CABA, C1429AAN, Argentina', 'address': {'supermarket': 'Carrefour Express', 'road': 'Avenida Congreso', 'neighbourhood': 'Barrio Chino', 'suburb': 'Núñez', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1429AAN', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5573971', '-34.5572952', '-58.4658796', '-58.4657734']}|Núñez
52|15-1-412|-34.5727565|-58.4883282|('-34.5727565', '-58.4883282')|{'place_id': 16972864, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 305154563, 'lat': '-34.5728497306122', 'lon': '-58.4884035142857', 'display_name': '4926, Avenida Triunvirato, Parque Cornelio Saavedra, Comuna 12, Villa Urquiza, CABA, C1431DUB, Argentina', 'address': {'house_number': '4926', 'road': 'Avenida Triunvirato', 'neighbourhood': 'Parque Cornelio Saavedra', 'suburb': 'Villa Urquiza', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1431DUB', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.572949730612', '-34.572749730612', '-58.488503514286', '-58.488303514286']}|Villa Urquiza
53|10-1-220|-34.577205|-58.494765|('-34.577205', '-58.494765')|{'place_id': 11084223, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 1009518006, 'lat': '-34.5771326', 'lon': '-58.4947949', 'display_name': 'CARREFOUR, Cullen, Barrio Albarellos, Comuna 12, Villa Urquiza, CABA, C1431DUB, Argentina', 'address': {'supermarket': 'CARREFOUR', 'road': 'Cullen', 'neighbourhood': 'Barrio Albarellos', 'suburb': 'Villa Urquiza', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1431DUB', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5772326', '-34.5770326', '-58.4948949', '-58.4946949']}|Villa Urquiza
54|12-1-174|-34.5728529|-58.4878818|('-34.5728529', '-58.4878818')|{'place_id': 16971230, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 305091377, 'lat': '-34.5727911857143', 'lon': '-58.4879198040816', 'display_name': '5093, Cullen, Parque Cornelio Saavedra, Comuna 12, Villa Urquiza, CABA, 1431, Argentina', 'address': {'house_number': '5093', 'road': 'Cullen', 'neighbourhood': 'Parque Cornelio Saavedra', 'suburb': 'Villa Urquiza', 'city': 'CABA', 'state': 'CABA', 'postcode': '1431', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.572891185714', '-34.572691185714', '-58.488019804082', '-58.487819804082']}|Villa Urquiza
55|10-3-335|-34.554653|-58.46029|('-34.554653', '-58.46029')|{'place_id': 16724295, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 302174731, 'lat': '-34.5546481163265', 'lon': '-58.4602746306122', 'display_name': '2788, Cuba, Barrio Chino, Comuna 13, Belgrano, CABA, ?, Argentina', 'address': {'house_number': '2788', 'road': 'Cuba', 'neighbourhood': 'Barrio Chino', 'suburb': 'Belgrano', 'city': 'CABA', 'state': 'CABA', 'postcode': '?', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.554748116327', '-34.554548116326', '-58.460374630612', '-58.460174630612']}|Belgrano
56|10-3-391|-34.555786|-58.462146|('-34.555786', '-58.462146')|{'place_id': 15537542, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 264738219, 'lat': '-34.5557016265306', 'lon': '-58.4620617877551', 'display_name': '2873, Avenida Cabildo, Barrio Chino, Comuna 13, Belgrano, CABA, C1428AAK, Argentina', 'address': {'house_number': '2873', 'road': 'Avenida Cabildo', 'neighbourhood': 'Barrio Chino', 'suburb': 'Belgrano', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1428AAK', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.555801626531', '-34.555601626531', '-58.462161787755', '-58.461961787755']}|Belgrano
57|10-3-646|-34.572841|-58.489511|('-34.572841', '-58.489511')|{'place_id': 16971298, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 305091384, 'lat': '-34.5728515', 'lon': '-58.4895264', 'display_name': '2700, Bauness, Parque Cornelio Saavedra, Comuna 12, Villa Urquiza, CABA, C1431DUB, Argentina', 'address': {'house_number': '2700', 'road': 'Bauness', 'neighbourhood': 'Parque Cornelio Saavedra', 'suburb': 'Villa Urquiza', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1431DUB', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5729515', '-34.5727515', '-58.4896264', '-58.4894264']}|Villa Urquiza
58|15-1-509|-34.5499895|-58.4532876|('-34.5499895', '-58.4532876')|{'place_id': 16620764, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 301420250, 'lat': '-34.5499795959184', 'lon': '-58.4532841979592', 'display_name': '6749, Avenida del Libertador, Barrio River, Comuna 13, Belgrano, CABA, C1426ABC, Argentina', 'address': {'house_number': '6749', 'road': 'Avenida del Libertador', 'neighbourhood': 'Barrio River', 'suburb': 'Belgrano', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1426ABC', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.550079595918', '-34.549879595918', '-58.453384197959', '-58.453184197959']}|Belgrano
59|15-1-245|-34.5773372|-58.5032059|('-34.5773372', '-58.5032059')|{'place_id': 16975684, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 305264421, 'lat': '-34.5772633877551', 'lon': '-58.5031379387755', 'display_name': '5477, General José Gervasio Artigas, Barrio Albarellos, Comuna 12, Villa Pueyrredón, CABA, 1419, Argentina', 'address': {'house_number': '5477', 'road': 'General José Gervasio Artigas', 'neighbourhood': 'Barrio Albarellos', 'suburb': 'Villa Pueyrredón', 'city': 'CABA', 'state': 'CABA', 'postcode': '1419', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.577363387755', '-34.577163387755', '-58.503237938776', '-58.503037938775']}|Villa Pueyrredón
60|10-3-632|-34.557913|-58.463202|('-34.557913', '-58.463202')|{'place_id': 41348930, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3086874747, 'lat': '-34.557893', 'lon': '-58.463237', 'display_name': '2702, Amenábar, Barrio Chino, Comuna 13, Belgrano, CABA, C1428AAW, Argentina', 'address': {'house_number': '2702', 'road': 'Amenábar', 'neighbourhood': 'Barrio Chino', 'suburb': 'Belgrano', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1428AAW', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.557993', '-34.557793', '-58.463337', '-58.463137']}|Belgrano
61|15-1-435|-34.5716404|-58.4831992|('-34.5716404', '-58.4831992')|{'place_id': 16959116, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 305040730, 'lat': '-34.5716723495833', 'lon': '-58.4832217352147', 'display_name': '3176, Avenida Álvarez Thomas, Parque Cornelio Saavedra, Comuna 12, Villa Urquiza, CABA, 1431, Argentina', 'address': {'house_number': '3176', 'road': 'Avenida Álvarez Thomas', 'neighbourhood': 'Parque Cornelio Saavedra', 'suburb': 'Villa Urquiza', 'city': 'CABA', 'state': 'CABA', 'postcode': '1431', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.571772349583', '-34.571572349583', '-58.483321735215', '-58.483121735215']}|Villa Urquiza
62|15-1-398|-34.5523401|-58.4564886|('-34.5523401', '-58.4564886')|{'place_id': 16620149, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 301420177, 'lat': '-34.5522064', 'lon': '-58.4563896', 'display_name': '1799, Avenida Congreso, Barrio River, Comuna 13, Belgrano, CABA, C1426ABC, Argentina', 'address': {'house_number': '1799', 'road': 'Avenida Congreso', 'neighbourhood': 'Barrio River', 'suburb': 'Belgrano', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1426ABC', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5523064', '-34.5521064', '-58.4564896', '-58.4562896']}|Belgrano
63|23-1-6218|-34.5622|-58.4683|('-34.5622', '-58.4683')|{'place_id': 41458968, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3086715102, 'lat': '-34.5622105', 'lon': '-58.4682751', 'display_name': '2600, Capitán General Ramón Freire, Barrio Chino, Comuna 13, Coghlan, CABA, C1430BRH, Argentina', 'address': {'house_number': '2600', 'road': 'Capitán General Ramón Freire', 'neighbourhood': 'Barrio Chino', 'suburb': 'Coghlan', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1430BRH', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5623105', '-34.5621105', '-58.4683751', '-58.4681751']}|Coghlan
64|10-3-739|-34.560829|-58.466181|('-34.560829', '-58.466181')|{'place_id': 16885596, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 304160587, 'lat': '-34.5609241', 'lon': '-58.4662146', 'display_name': '3002, Franklin D. Roosevelt, Barrio Chino, Comuna 13, Coghlan, CABA, C1428AAW, Argentina', 'address': {'house_number': '3002', 'road': 'Franklin D. Roosevelt', 'neighbourhood': 'Barrio Chino', 'suburb': 'Coghlan', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1428AAW', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5610241', '-34.5608241', '-58.4663146', '-58.4661146']}|Coghlan
65|12-1-59|-34.5740766|-58.4859548|('-34.5740766', '-58.4859548')|{'place_id': 16960746, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 305040927, 'lat': '-34.5739974877551', 'lon': '-58.4859901632653', 'display_name': '5053, Avenida Monroe, Parque Cornelio Saavedra, Comuna 12, Villa Urquiza, CABA, 1431, Argentina', 'address': {'house_number': '5053', 'road': 'Avenida Monroe', 'neighbourhood': 'Parque Cornelio Saavedra', 'suburb': 'Villa Urquiza', 'city': 'CABA', 'state': 'CABA', 'postcode': '1431', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.574097487755', '-34.573897487755', '-58.486090163265', '-58.485890163265']}|Villa Urquiza
